Tiles,PEs,Cols,Rows,EDP,TOPS,Energy,Area,Cycles,Latency,Power,Energy_per_MAC,TOPS_per_W,TOPS_per_mm2
1,1,9,113,0.1890324342823634,40.79826171875,0.571205566823743,3.7487520367e-05,1654679552.0,0.3309359104,1.726030777782111,4.120757285119693e-11,23.637041844163598,1088315.8266894713
1,1,100,12,0.11693120777541224,49.771445312500006,0.6530694643428909,3.71595800566e-05,895243264.0,0.17904865279999999,3.6474413749003696,4.711334769416067e-11,13.64557787138101,1339397.410753569
1,64,4,4,0.03492053021978046,61.9017578125,1.0363704416235184,0.00013453147628,168475136.0,0.0336950272,30.75737067882582,7.476489465236715e-11,2.0125828848925242,460128.43628998793
1,32,4,8,0.03796261443080229,59.946328124999994,0.830327237311004,0.00010230214508,228600320.0,0.045720064,18.161112751526417,5.990072695239812e-11,3.3008070014851696,585973.3251743854
1,16,4,16,0.062244446028405856,57.389394531250005,0.7558385184119536,8.593998188000001e-05,411757568.0,0.08235151360000001,9.178198254900728,5.4527284904249936e-11,6.252795258656214,667784.5779788987
1,8,4,32,0.11569096772009996,53.04998046875001,0.7545389807875487,7.759800588e-05,766633472.0,0.15332669440000002,4.9211194680757995,5.443324472326899e-11,10.780063522719763,683651.3370045638
1,32,8,4,0.02657312935012674,61.12822265625,0.7662081766533252,0.0001032737199379,173406720.0,0.034681344,22.09280518809551,5.5275096708335246e-11,2.766883704256277,591904.9172723448
1,16,8,8,0.030475501082719857,59.73029296875,0.6439525175228243,7.142515993799999e-05,236628480.0,0.047325696,13.606826142035487,4.645542122100776e-11,4.3897300035476725,836264.0422590355
1,8,8,16,0.05144438727733297,55.866953125,0.5912607754446104,5.5310495938e-05,435039744.0,0.08700794880000001,6.795479994634817,4.265416702914909e-11,8.221193082623776,1010060.6074410137
1,4,8,32,0.08660823585721075,53.04998046875001,0.5648607778060253,4.712941193800001e-05,766633472.0,0.15332669440000002,3.68403414693342,4.0749657387878234e-11,14.399969802915281,1125623.6453478066
