network,architecture,energy_model,optical_loss_db_per_stage,mapping,stationarity,layers,energy_j,latency_s,edp_j_s,frontier_states,accuracy,accuracy_status
alexnet,compact_4x4,optimistic_constant_symbol,0.5,ASWM-WS,WS,8,2.039921203088159,0.0274747392,0.0560463030433974,1,,NOT_MODELED
alexnet,compact_4x4,optimistic_constant_symbol,1.0,ASWM-WS,WS,8,2.0405649827611057,0.0274747392,0.05606399072201387,1,,NOT_MODELED
alexnet,compact_4x4,linear_bit,0.0,ASWM-WS,WS,8,6.071345662584646,0.0274747392,0.16680863867256435,288,,NOT_MODELED
alexnet,compact_4x4,linear_bit,0.5,ASWM-WS,WS,8,6.071919431822112,0.0274747392,0.1668244028327247,285,,NOT_MODELED
alexnet,compact_4x4,linear_bit,1.0,ASWM-WS,WS,8,6.0725632114950585,0.0274747392,0.1668420905113412,282,,NOT_MODELED
alexnet,compact_4x4,conservative_walden,0.0,ASWM-WS,WS,8,5.071210184437066,0.0549494784,0.2786603544915846,275,,NOT_MODELED
alexnet,compact_4x4,conservative_walden,0.5,ASWM-WS,WS,8,5.075089319106369,0.0549494784,0.27887351091830614,273,,NOT_MODELED
alexnet,compact_4x4,conservative_walden,1.0,ASWM-WS,WS,8,5.080568742467407,0.0549494784,0.27917460237392794,273,,NOT_MODELED
alexnet,c4_r8,optimistic_constant_symbol,0.0,ASWM-WS,WS,8,1.3050021990547922,0.0277170176,0.03617076891924038,1,,NOT_MODELED
alexnet,c4_r8,optimistic_constant_symbol,0.5,ASWM-WS,WS,8,1.305285946188973,0.0277170176,0.03617863354355242,1,,NOT_MODELED
alexnet,c4_r8,optimistic_constant_symbol,1.0,ASWM-WS,WS,8,1.3056043157098791,0.0277170176,0.03618745779716668,1,,NOT_MODELED
alexnet,c4_r8,linear_bit,0.0,ASWM-WS,WS,8,3.301437488198088,0.0277170176,0.0915060009656862,211,,NOT_MODELED
alexnet,c4_r8,linear_bit,0.5,ASWM-WS,WS,8,3.301721235332269,0.0277170176,0.09151386558999824,207,,NOT_MODELED
alexnet,c4_r8,linear_bit,1.0,ASWM-WS,WS,8,3.302039604853175,0.0277170176,0.09152268984361249,182,,NOT_MODELED
alexnet,c4_r8,conservative_walden,0.0,ASWM-WS,WS,8,2.932100431417283,0.0554340352,0.16253815852512085,243,,NOT_MODELED
alexnet,c4_r8,conservative_walden,0.5,ASWM-WS,WS,8,2.9340190541289024,0.0554340352,0.1626445155240523,243,,NOT_MODELED
alexnet,c4_r8,conservative_walden,1.0,ASWM-WS,WS,8,2.936729180743031,0.0554340352,0.16279474877817635,242,,NOT_MODELED
resnet18,c8_r16,optimistic_constant_symbol,0.0,ASWM-WS,WS,21,2.084001353598254,0.07884943359999998,0.1643223263528556,1,,NOT_MODELED
resnet18,c8_r16,optimistic_constant_symbol,0.5,ASWM-WS,WS,21,2.0844638536919398,0.07884943359999998,0.16435879422328267,1,,NOT_MODELED
resnet18,c8_r16,optimistic_constant_symbol,1.0,ASWM-WS,WS,21,2.084982787332171,0.07884943359999998,0.1643997118468909,1,,NOT_MODELED
resnet18,c8_r16,linear_bit,0.0,ASWM-WS,WS,21,3.654043871495802,0.07884943359999998,0.28811928961699507,248,,NOT_MODELED
resnet18,c8_r16,linear_bit,0.5,ASWM-WS,WS,21,3.6545063715894877,0.07884943359999998,0.28815575748742217,248,,NOT_MODELED
resnet18,c8_r16,linear_bit,1.0,ASWM-WS,WS,21,3.6550253052297204,0.07884943359999998,0.2881966751110305,248,,NOT_MODELED
resnet18,c8_r16,conservative_walden,0.0,ASWM-WS,WS,21,3.8355259587337707,0.15769886719999995,0.6048580988085094,480,,NOT_MODELED
resnet18,c8_r16,conservative_walden,0.5,ASWM-WS,WS,21,3.838648800441189,0.15769886719999995,0.6053505674082141,480,,NOT_MODELED
resnet18,c8_r16,conservative_walden,1.0,ASWM-WS,WS,21,3.8430599315988276,0.15769886719999995,0.6060461977948445,480,,NOT_MODELED
alexnet,c8_r16,optimistic_constant_symbol,0.0,ASWM-WS,WS,8,0.7070625427710673,0.034646527999999996,0.02449726218586898,1,,NOT_MODELED
alexnet,c8_r16,optimistic_constant_symbol,0.5,ASWM-WS,WS,8,0.7072333058365201,0.034646527999999996,0.024503178533197556,1,,NOT_MODELED
alexnet,c8_r16,optimistic_constant_symbol,1.0,ASWM-WS,WS,8,0.7074249051472716,0.034646527999999996,0.02450981678408229,1,,NOT_MODELED
alexnet,c8_r16,linear_bit,0.0,ASWM-WS,WS,8,1.2610512440860369,0.034646527999999996,0.043691047237661707,98,,NOT_MODELED
alexnet,c8_r16,linear_bit,0.5,ASWM-WS,WS,8,1.2612220071514897,0.034646527999999996,0.043696963584990284,98,,NOT_MODELED
alexnet,c8_r16,linear_bit,1.0,ASWM-WS,WS,8,1.261413606462241,0.034646527999999996,0.04370360183587501,98,,NOT_MODELED
alexnet,c8_r16,conservative_walden,0.0,ASWM-WS,WS,8,1.3533939975829385,0.06929305599999999,0.09378080606457842,115,,NOT_MODELED
alexnet,c8_r16,conservative_walden,0.5,ASWM-WS,WS,8,1.3545474752601459,0.06929305599999999,0.09386073405785988,115,,NOT_MODELED
alexnet,c8_r16,conservative_walden,1.0,ASWM-WS,WS,8,1.356176805786086,0.06929305599999999,0.09397363534923636,115,,NOT_MODELED
vgg16,c8_r32,optimistic_constant_symbol,0.0,ASWM-WS,WS,16,19.60393479809735,0.6851657727999999,13.43194513585918,1,,NOT_MODELED
vgg16,c8_r32,optimistic_constant_symbol,0.5,ASWM-WS,WS,16,19.605956572224265,0.6851657727999999,13.433330386291276,1,,NOT_MODELED
vgg16,c8_r32,optimistic_constant_symbol,1.0,ASWM-WS,WS,16,19.6082250401051,0.6851657727999999,13.43488466283992,1,,NOT_MODELED
vgg16,c8_r32,linear_bit,0.0,ASWM-WS,WS,16,26.396126110126644,0.6851657727999999,18.08572214517118,1,,NOT_MODELED
vgg16,c8_r32,linear_bit,0.5,ASWM-WS,WS,16,26.39814788425355,0.6851657727999999,18.087107395603265,1,,NOT_MODELED
vgg16,c8_r32,linear_bit,1.0,ASWM-WS,WS,16,26.400416352134396,0.6851657727999999,18.08866167215192,1,,NOT_MODELED
vgg16,c8_r32,conservative_walden,0.0,ASWM-WS,WS,16,51.30082758756735,0.6851657727999999,35.14957117931514,544,,NOT_MODELED
vgg16,c8_r32,conservative_walden,0.5,ASWM-WS,WS,16,51.30284936169427,0.6851657727999999,35.15095642974724,544,,NOT_MODELED
vgg16,c8_r32,conservative_walden,1.0,ASWM-WS,WS,16,51.30511782957511,0.6851657727999999,35.152510706295885,544,,NOT_MODELED
vgg16,c4_r16,optimistic_constant_symbol,0.0,ASWM-WS,WS,16,22.982996438089017,0.5562318848,12.78387542710994,1,,NOT_MODELED
vgg16,c4_r16,optimistic_constant_symbol,0.5,ASWM-WS,WS,16,22.985870909320674,0.5562318848,12.785474299660928,1,,NOT_MODELED
vgg16,c4_r16,optimistic_constant_symbol,1.0,ASWM-WS,WS,16,22.98909611908895,0.5562318848,12.78726826416921,1,,NOT_MODELED
vgg16,c4_r16,linear_bit,0.0,ASWM-WS,WS,16,42.3375433046101,0.5562318848,23.549491510124895,1398,,NOT_MODELED
vgg16,c4_r16,linear_bit,0.5,ASWM-WS,WS,16,42.34041777584175,0.5562318848,23.55109038267588,1398,,NOT_MODELED
vgg16,c4_r16,linear_bit,1.0,ASWM-WS,WS,16,42.34364298561003,0.5562318848,23.552884347184165,1398,,NOT_MODELED
vgg16,c4_r16,conservative_walden,0.0,ASWM-WS,WS,16,41.76315803326953,1.1124637696,46.46000021609154,2852,,NOT_MODELED
vgg16,c4_r16,conservative_walden,0.5,ASWM-WS,WS,16,41.78258113275827,1.1124637696,46.481607710566095,2852,,NOT_MODELED
vgg16,c4_r16,conservative_walden,1.0,ASWM-WS,WS,16,41.81001699001908,1.1124637696,46.51212910775667,2722,,NOT_MODELED
alexnet,c4_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,8,2.051466290628191,0.0243848384,0.05002467398001587,1,,NOT_MODELED
alexnet,c4_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,8,2.0515382302228615,0.0243848384,0.050026428215406475,1,,NOT_MODELED
alexnet,c4_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,8,2.051618947775677,0.0243848384,0.050028396499887925,1,,NOT_MODELED
alexnet,c4_r32,linear_bit,0.0,ASWM-IS,IS,8,2.9957580421851357,0.0243848384,0.07305107574418492,110,,NOT_MODELED
alexnet,c4_r32,linear_bit,0.5,ASWM-IS,IS,8,2.9958299817798064,0.0243848384,0.07305282997957553,110,,NOT_MODELED
alexnet,c4_r32,linear_bit,1.0,ASWM-IS,IS,8,2.9959106993326214,0.0243848384,0.07305479826405696,110,,NOT_MODELED
alexnet,c4_r32,conservative_walden,0.0,ASWM-IS,IS,8,2.472373235252311,0.0487696768,0.12057684361222558,110,,NOT_MODELED
alexnet,c4_r32,conservative_walden,0.5,ASWM-IS,IS,8,2.472860001204434,0.0487696768,0.12060058303038787,110,,NOT_MODELED
alexnet,c4_r32,conservative_walden,1.0,ASWM-IS,IS,8,2.473547576387251,0.0487696768,0.12063411584982955,110,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,0.0,ASWM-IS,IS,64,2.5487618137810246,0.0200324576,0.05105796296706747,181128,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,0.5,ASWM-IS,IS,64,2.548857172099932,0.0200324576,0.05105987322854779,133718,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,optimistic_constant_symbol,1.0,ASWM-IS,IS,64,2.548964165893516,0.0200324576,0.05106201657718123,133195,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,linear_bit,0.0,ASWM-IS,IS,64,3.1220388464637665,0.0200324576,0.06254211081733832,186897,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,linear_bit,0.5,ASWM-IS,IS,64,3.1221342047826717,0.0200324576,0.0625440210788186,238679,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,linear_bit,1.0,ASWM-IS,IS,64,3.122241198576254,0.0200324576,0.06254616442745199,237865,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,conservative_walden,0.0,ASWM-IS,IS,64,3.03214058151933,0.026843539199999995,0.08139338455992493,530322,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,conservative_walden,0.5,ASWM-IS,IS,64,3.032681377158091,0.026843539199999995,0.0814079014288532,508925,,NOT_MODELED
mobilenet_v3,paper_optimum_8x8,conservative_walden,1.0,ASWM-IS,IS,64,3.033440033785137,0.026843539199999995,0.08142826645776063,457720,,NOT_MODELED
gpt2_medium,c8_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,253.53701594906076,2.907176960000001,737.0769712742622,1,,NOT_MODELED
gpt2_medium,c8_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,253.55393004713878,2.907176960000001,737.1261435504938,1,,NOT_MODELED
gpt2_medium,c8_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,253.57290797732045,2.907176960000001,737.1813157518665,1,,NOT_MODELED
gpt2_medium,c8_r16,linear_bit,0.0,ASWM-IS,IS,145,371.0461734534585,2.907176960000001,1078.6968865600586,39930,,NOT_MODELED
gpt2_medium,c8_r16,linear_bit,0.5,ASWM-IS,IS,145,371.0630875515371,2.907176960000001,1078.7460588362917,39930,,NOT_MODELED
gpt2_medium,c8_r16,linear_bit,1.0,ASWM-IS,IS,145,371.0820654817191,2.907176960000001,1078.8012310376655,39930,,NOT_MODELED
gpt2_medium,c8_r16,conservative_walden,0.0,ASWM-IS,IS,145,307.7340197885889,5.814353920000002,1789.27450427514,40172,,NOT_MODELED
gpt2_medium,c8_r16,conservative_walden,0.5,ASWM-IS,IS,145,307.848530319786,5.814353920000002,1789.9403090310873,40172,,NOT_MODELED
gpt2_medium,c8_r16,conservative_walden,1.0,ASWM-IS,IS,145,308.0102807443579,5.814353920000002,1790.8807832462585,40172,,NOT_MODELED
gpt2_medium,c4_r8,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,2181.7610716698437,2.2629842944000007,4937.291039322171,63888,,NOT_MODELED
gpt2_medium,c4_r8,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,2181.787659310493,2.2629842944000007,4937.351206735385,63888,,NOT_MODELED
gpt2_medium,c4_r8,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,2181.8174911339565,2.2629842944000007,4937.418715683357,63888,,NOT_MODELED
gpt2_medium,c4_r8,linear_bit,0.0,ASWM-IS,IS,145,2658.087300584183,2.2629842944000007,6015.2098143661005,158401,,NOT_MODELED
gpt2_medium,c4_r8,linear_bit,0.5,ASWM-IS,IS,145,2658.1138882248333,2.2629842944000007,6015.269981779316,158030,,NOT_MODELED
gpt2_medium,c4_r8,linear_bit,1.0,ASWM-IS,IS,145,2658.143720048297,2.2629842944000007,6015.337490727288,155998,,NOT_MODELED
gpt2_medium,c4_r8,conservative_walden,0.0,ASWM-IS,IS,145,4404.616806603429,2.2629842944000007,9967.578656193844,156684,,NOT_MODELED
gpt2_medium,c4_r8,conservative_walden,0.5,ASWM-IS,IS,145,4404.643394244081,2.2629842944000007,9967.638823607065,156252,,NOT_MODELED
gpt2_medium,c4_r8,conservative_walden,1.0,ASWM-IS,IS,145,4404.673226067539,2.2629842944000007,9967.706332555024,155747,,NOT_MODELED
vision_transformer,c4_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,30.309436665269462,0.42196143359999977,12.7894133468855,1,,NOT_MODELED
vision_transformer,c4_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,30.310684926159908,0.42196143359999977,12.789940064840337,1,,NOT_MODELED
vision_transformer,c4_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,30.312085497914744,0.42196143359999977,12.790531052105868,1,,NOT_MODELED
vision_transformer,c4_r32,linear_bit,0.0,ASWM-IS,IS,98,52.59530102964316,0.42196143359999977,22.19318862309177,7590,,NOT_MODELED
vision_transformer,c4_r32,linear_bit,0.5,ASWM-IS,IS,98,52.59654929053361,0.42196143359999977,22.193715341046612,7590,,NOT_MODELED
vision_transformer,c4_r32,linear_bit,1.0,ASWM-IS,IS,98,52.597949862288466,0.42196143359999977,22.194306328312152,7590,,NOT_MODELED
vision_transformer,c4_r32,conservative_walden,0.0,ASWM-IS,IS,98,40.17112462855492,0.8439228671999995,33.901330675178585,7590,,NOT_MODELED
vision_transformer,c4_r32,conservative_walden,0.5,ASWM-IS,IS,98,40.17954244741057,0.8439228671999995,33.908434665002815,7590,,NOT_MODELED
vision_transformer,c4_r32,conservative_walden,1.0,ASWM-IS,IS,98,40.19143293258794,0.8439228671999995,33.918469317346094,7590,,NOT_MODELED
gpt2_medium,c8_r4,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,1869.9696230709537,2.2629842944000007,4231.711888014657,40656,,NOT_MODELED
gpt2_medium,c8_r4,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,1870.022922045072,2.2629842944000007,4231.832502755995,40656,,NOT_MODELED
gpt2_medium,c8_r4,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,1870.0827244776278,2.2629842944000007,4231.967834721636,40656,,NOT_MODELED
gpt2_medium,c8_r4,linear_bit,0.0,ASWM-IS,IS,145,2346.2958519852928,2.2629842944000007,5309.630663058586,40777,,NOT_MODELED
gpt2_medium,c8_r4,linear_bit,0.5,ASWM-IS,IS,145,2346.3491509594123,2.2629842944000007,5309.751277799926,40777,,NOT_MODELED
gpt2_medium,c8_r4,linear_bit,1.0,ASWM-IS,IS,145,2346.4089533919673,2.2629842944000007,5309.8866097655655,40777,,NOT_MODELED
gpt2_medium,c8_r4,conservative_walden,0.0,ASWM-IS,IS,145,1989.623933560363,4.525968588800001,9004.975426818904,132807,,NOT_MODELED
gpt2_medium,c8_r4,conservative_walden,0.5,ASWM-IS,IS,145,1989.9832895490279,4.525968588800001,9006.601860735798,132471,,NOT_MODELED
gpt2_medium,c8_r4,conservative_walden,1.0,ASWM-IS,IS,145,1990.4908933749011,4.525968588800001,9008.899259707256,131798,,NOT_MODELED
gpt2_medium,c4_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,563.2145083778737,2.2629842944000007,1274.5455868373458,38599,,NOT_MODELED
gpt2_medium,c4_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,563.2277416210981,2.2629842944000007,1274.5755334589264,38599,,NOT_MODELED
gpt2_medium,c4_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,563.2425895642058,2.2629842944000007,1274.6091341209835,38599,,NOT_MODELED
gpt2_medium,c4_r16,linear_bit,0.0,ASWM-IS,IS,145,801.1947669115121,2.2629842944000007,1813.0911742762214,40535,,NOT_MODELED
gpt2_medium,c4_r16,linear_bit,0.5,ASWM-IS,IS,145,801.2080001547365,2.2629842944000007,1813.121120897802,40535,,NOT_MODELED
gpt2_medium,c4_r16,linear_bit,1.0,ASWM-IS,IS,145,801.222848097844,2.2629842944000007,1813.1547215598584,40535,,NOT_MODELED
gpt2_medium,c4_r16,conservative_walden,0.0,ASWM-IS,IS,145,636.2959169152285,4.525968588800001,2879.85533314002,122328,,NOT_MODELED
gpt2_medium,c4_r16,conservative_walden,0.5,ASWM-IS,IS,145,636.385398573216,4.525968588800001,2880.260324313345,122202,,NOT_MODELED
gpt2_medium,c4_r16,conservative_walden,1.0,ASWM-IS,IS,145,636.511794774679,4.525968588800001,2880.8323895509097,121627,,NOT_MODELED
gpt2_medium,c4_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,199.37484129541681,2.2629318656000006,451.1716815663416,1,,NOT_MODELED
gpt2_medium,c4_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,199.3815367281606,2.2629318656000006,451.1868328744515,1,,NOT_MODELED
gpt2_medium,c4_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,199.3890491272586,2.2629318656000006,451.20383292175745,1,,NOT_MODELED
gpt2_medium,c4_r32,linear_bit,0.0,ASWM-IS,IS,145,319.0557680097937,2.2629318656000006,722.0014643328435,62018,,NOT_MODELED
gpt2_medium,c4_r32,linear_bit,0.5,ASWM-IS,IS,145,319.0624634425379,2.2629318656000006,722.0166156409542,62018,,NOT_MODELED
gpt2_medium,c4_r32,linear_bit,1.0,ASWM-IS,IS,145,319.0699758416356,2.2629318656000006,722.0336156882596,62018,,NOT_MODELED
gpt2_medium,c4_r32,conservative_walden,0.0,ASWM-IS,IS,145,252.33224248325251,4.525863731200001,1142.0213444673166,62018,,NOT_MODELED
gpt2_medium,c4_r32,conservative_walden,0.5,ASWM-IS,IS,145,252.37739388625886,4.525863731200001,1142.225693564596,62018,,NOT_MODELED
gpt2_medium,c4_r32,conservative_walden,1.0,ASWM-IS,IS,145,252.44117193819739,4.525863731200001,1142.514344336711,62018,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,690.9996738825836,2.2629842944000007,1563.721409431809,36542,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,691.026140438579,2.2629842944000007,1563.7813028323535,36421,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,691.0558364028273,2.2629842944000007,1563.8485043330543,36179,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,linear_bit,0.0,ASWM-IS,IS,145,928.9805563359811,2.2629842944000007,2102.2684087913003,39446,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,linear_bit,0.5,ASWM-IS,IS,145,929.0070228919767,2.2629842944000007,2102.328302191845,39446,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,linear_bit,1.0,ASWM-IS,IS,145,929.0367188562251,2.2629842944000007,2102.3955036925463,39446,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,conservative_walden,0.0,ASWM-IS,IS,145,731.9581402720263,4.525968588800001,3312.8195511876565,120100,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,conservative_walden,0.5,ASWM-IS,IS,145,732.1374511119592,4.525968588800001,3313.631106416824,119300,,NOT_MODELED
gpt2_medium,paper_optimum_8x8,conservative_walden,1.0,ASWM-IS,IS,145,732.3907344055215,4.525968588800001,3314.777458647555,116826,,NOT_MODELED
gpt2_medium,compact_4x4,optimistic_constant_symbol,0.0,ASWM-IS,IS,145,1354.3219241110025,2.592866304000001,3511.575681795865,40414,,NOT_MODELED
gpt2_medium,compact_4x4,optimistic_constant_symbol,0.5,ASWM-IS,IS,145,1354.3830190774595,2.592866304000001,3511.7340928757353,40414,,NOT_MODELED
gpt2_medium,compact_4x4,optimistic_constant_symbol,1.0,ASWM-IS,IS,145,1354.4515687572869,2.592866304000001,3511.9118330307097,40414,,NOT_MODELED
gpt2_medium,compact_4x4,linear_bit,0.0,ASWM-IS,IS,145,2310.8176218177477,2.592866304000001,5991.641146300656,150577,,NOT_MODELED
gpt2_medium,compact_4x4,linear_bit,0.5,ASWM-IS,IS,145,2310.878716784208,2.592866304000001,5991.799557380535,149645,,NOT_MODELED
gpt2_medium,compact_4x4,linear_bit,1.0,ASWM-IS,IS,145,2310.9472664640325,2.592866304000001,5991.977297535502,147509,,NOT_MODELED
gpt2_medium,compact_4x4,conservative_walden,0.0,ASWM-IS,IS,145,1556.022722132043,5.185732608000002,8069.117768949062,142279,,NOT_MODELED
gpt2_medium,compact_4x4,conservative_walden,0.5,ASWM-IS,IS,145,1556.4347931484867,5.185732608000002,8071.254659055846,142178,,NOT_MODELED
gpt2_medium,compact_4x4,conservative_walden,1.0,ASWM-IS,IS,145,1557.0168589302643,5.185732608000002,8074.273096560411,141678,,NOT_MODELED
vision_transformer,c8_r32,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,16.418761805977642,0.42271034879999986,6.940380529868925,1,,NOT_MODELED
vision_transformer,c8_r32,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,16.420011642263777,0.42271034879999986,6.94090884860138,1,,NOT_MODELED
vision_transformer,c8_r32,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,16.42141398164174,0.42271034879999986,6.941501631968975,1,,NOT_MODELED
vision_transformer,c8_r32,linear_bit,0.0,ASWM-IS,IS,98,27.561227029324805,0.42271034879999986,11.650415890921872,5836,,NOT_MODELED
vision_transformer,c8_r32,linear_bit,0.5,ASWM-IS,IS,98,27.562476865610982,0.42271034879999986,11.650944209654345,5836,,NOT_MODELED
vision_transformer,c8_r32,linear_bit,1.0,ASWM-IS,IS,98,27.563879204988947,0.42271034879999986,11.65153699302194,5836,,NOT_MODELED
vision_transformer,c8_r32,conservative_walden,0.0,ASWM-IS,IS,98,24.40109303371366,0.8439228671999995,20.59264039582557,7588,,NOT_MODELED
vision_transformer,c8_r32,conservative_walden,0.5,ASWM-IS,IS,98,24.40950090083935,0.8439228671999995,20.599735987157317,7588,,NOT_MODELED
vision_transformer,c8_r32,conservative_walden,1.0,ASWM-IS,IS,98,24.421376289668146,0.8439228671999995,20.60975789934683,7588,,NOT_MODELED
vision_transformer,c4_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,47.086762746105656,0.46846241279999973,22.058378486981795,2322,,NOT_MODELED
vision_transformer,c4_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,47.08952714906429,0.46846241279999973,22.05967350586175,424,,NOT_MODELED
vision_transformer,c4_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,47.09262886019897,0.46846241279999973,22.06112654094371,424,,NOT_MODELED
vision_transformer,c4_r16,linear_bit,0.0,ASWM-IS,IS,98,91.82559329131497,0.46846241279999973,43.01683899004088,25230,,NOT_MODELED
vision_transformer,c4_r16,linear_bit,0.5,ASWM-IS,IS,98,91.82835769427348,0.46846241279999973,43.018134008920775,25230,,NOT_MODELED
vision_transformer,c4_r16,linear_bit,1.0,ASWM-IS,IS,98,91.83145940540835,0.46846241279999973,43.019587044002826,25230,,NOT_MODELED
vision_transformer,c4_r16,conservative_walden,0.0,ASWM-IS,IS,98,60.806911940562976,0.9369248255999995,56.97150536518649,28335,,NOT_MODELED
vision_transformer,c4_r16,conservative_walden,0.5,ASWM-IS,IS,98,60.82560449847051,0.9369248255999995,56.98901888674403,27912,,NOT_MODELED
vision_transformer,c4_r16,conservative_walden,1.0,ASWM-IS,IS,98,60.85200843831988,0.9369248255999995,57.01375739348255,27840,,NOT_MODELED
resnet18,compact_4x4,optimistic_constant_symbol,0.0,ASWM-IS,IS,21,104.38474995070926,0.05990318079999999,6.252978549060127,256,,NOT_MODELED
resnet18,compact_4x4,optimistic_constant_symbol,0.5,ASWM-IS,IS,21,104.38616551687396,0.05990318079999999,6.253063345976025,256,,NOT_MODELED
resnet18,compact_4x4,optimistic_constant_symbol,1.0,ASWM-IS,IS,21,104.38775380823411,0.05990318079999999,6.253158489680535,256,,NOT_MODELED
resnet18,compact_4x4,linear_bit,0.0,ASWM-IS,IS,21,123.59982888148534,0.05990318079999999,7.404022896336676,919,,NOT_MODELED
resnet18,compact_4x4,linear_bit,0.5,ASWM-IS,IS,21,123.60124444765003,0.05990318079999999,7.404107693252575,793,,NOT_MODELED
resnet18,compact_4x4,linear_bit,1.0,ASWM-IS,IS,21,123.60283273901014,0.05990318079999999,7.404202836957082,793,,NOT_MODELED
resnet18,compact_4x4,conservative_walden,0.0,ASWM-IS,IS,21,194.05511829433092,0.05990318079999999,11.624518836350692,793,,NOT_MODELED
resnet18,compact_4x4,conservative_walden,0.5,ASWM-IS,IS,21,194.0565338604956,0.05990318079999999,11.624603633266588,793,,NOT_MODELED
resnet18,compact_4x4,conservative_walden,1.0,ASWM-IS,IS,21,194.05812215185577,0.05990318079999999,11.6246987769711,793,,NOT_MODELED
vgg16,c4_r8,optimistic_constant_symbol,0.0,ASWM-IS,IS,16,311.7409075486881,0.5146476544,160.4367268504596,408,,NOT_MODELED
vgg16,c4_r8,optimistic_constant_symbol,0.5,ASWM-IS,IS,16,311.7469818877297,0.5146476544,160.4398529947994,408,,NOT_MODELED
vgg16,c4_r8,optimistic_constant_symbol,1.0,ASWM-IS,IS,16,311.75379740823223,0.5146476544,160.44336058643952,408,,NOT_MODELED
vgg16,c4_r8,linear_bit,0.0,ASWM-IS,IS,16,393.4832083099807,0.5146476544,202.50521020251816,1352,,NOT_MODELED
vgg16,c4_r8,linear_bit,0.5,ASWM-IS,IS,16,393.48928264902247,0.5146476544,202.50833634685804,1352,,NOT_MODELED
vgg16,c4_r8,linear_bit,1.0,ASWM-IS,IS,16,393.49609816952477,0.5146476544,202.51184393849806,1152,,NOT_MODELED
vgg16,c4_r8,conservative_walden,0.0,ASWM-IS,IS,16,331.787253446089,1.0292953088,341.50706349169604,1385,,NOT_MODELED
vgg16,c4_r8,conservative_walden,0.5,ASWM-IS,IS,16,331.82836956019725,1.0292953088,341.5493841150638,1385,,NOT_MODELED
vgg16,c4_r8,conservative_walden,1.0,ASWM-IS,IS,16,331.8864476150636,1.0292953088,341.60916358448196,1385,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.0,ASWM-IS,IS,98,29.66708519692198,0.42271034879999986,12.540583931470204,1,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,0.5,ASWM-IS,IS,98,29.669578974775867,0.42271034879999986,12.541638077176648,1,,NOT_MODELED
vision_transformer,c8_r16,optimistic_constant_symbol,1.0,ASWM-IS,IS,98,29.672377039548856,0.42271034879999986,12.542820848112804,1,,NOT_MODELED
vision_transformer,c8_r16,linear_bit,0.0,ASWM-IS,IS,98,51.95294956129573,0.42271034879999986,21.961049430244117,7588,,NOT_MODELED
